DOLLAREL,BEDROOMS,TVCOLOR,NHSLDMEM,TOTSQFT_EN,BA_climate,SWIMPOOL_,INCOME,TYPEHUQ_,DISHWASH,CWASHER,ELWARM,ELCOOL,ELWATER,REGIONC,TELLWORK
1196.98,3,1,2,1200,Mixed-Humid,0,2,0,0,1,1,1,1,SOUTH,1
412.58,1,1,1,800,Cold,0,1,0,0,0,0,0,0,MIDWEST,0
2522.16,4,2,3,2200,Mixed-Humid,0,4,1,1,1,1,1,0,NORTHEAST,0
861.73,3,3,6,3130,Hot-Dry,0,2,1,1,1,0,1,0,WEST,1
1359.34,4,3,2,3450,Mixed-Humid,0,2,1,1,1,1,1,0,SOUTH,1
1316.16,3,1,4,1600,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,1
1983.76,2,1,2,500,Hot-Humid,0,1,1,0,0,1,1,1,SOUTH,0
993.6,2,2,2,1050,Cold,0,1,0,1,1,1,1,0,MIDWEST,0
555.82,3,4,2,1200,Mixed-Humid,0,4,0,1,0,0,1,1,NORTHEAST,1
1516.25,4,5,4,3220,Cold,0,3,1,1,1,0,0,0,WEST,1
1613.44,3,3,4,1200,Cold,0,2,0,0,1,1,1,1,MIDWEST,0
241.34,4,0,1,2020,Cold,0,2,1,1,1,0,0,1,WEST,0
2134.32,3,1,2,1330,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
937.24,2,1,2,700,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,0
2521.07,4,4,7,2700,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
304.45,2,0,1,980,Marine,0,4,0,1,1,0,0,0,WEST,1
1204.38,2,3,2,840,Mixed-Humid,0,1,0,1,1,0,1,0,SOUTH,0
1419.79,3,5,3,1900,Mixed-Humid,0,4,0,1,1,1,1,1,SOUTH,1
1089.61,3,4,3,2490,Cold,0,1,1,0,1,0,1,0,WEST,1
1768.42,3,3,2,2000,Hot-Dry,0,4,1,1,1,0,1,0,WEST,0
1009.94,3,1,1,1190,Mixed-Humid,0,2,1,1,1,1,1,0,NORTHEAST,0
959.01,3,2,5,1000,Hot-Dry,0,1,1,1,1,1,1,0,WEST,0
943.53,3,4,2,3280,Cold,0,1,0,1,1,0,1,0,MIDWEST,0
1201.98,1,2,5,1500,Mixed-Humid,0,1,0,0,0,1,1,0,MIDWEST,1
1611.81,4,3,2,2250,Mixed-Humid,0,4,1,1,1,1,1,0,SOUTH,1
1238.27,4,3,5,2800,Cold,1,4,1,1,1,1,1,0,NORTHEAST,1
1560.88,2,0,1,760,Cold,0,1,0,1,1,1,0,1,WEST,0
2745.59,3,3,2,1580,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
806.54,2,2,2,900,Marine,0,3,1,1,1,0,0,0,WEST,0
1602.11,4,4,7,2500,Cold,0,3,1,1,1,0,0,0,WEST,0
504.08,2,2,2,1000,Hot-Dry,0,2,0,1,0,1,1,0,WEST,0
960.07,2,2,2,1020,Cold,0,1,1,0,1,0,1,0,WEST,0
2076.81,2,3,2,1800,Cold,0,2,0,1,1,0,1,0,NORTHEAST,0
1026.49,2,3,2,1400,Mixed-Humid,0,3,0,1,0,1,1,0,NORTHEAST,0
1361.25,3,5,3,2100,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,1
916.2,2,2,1,1200,Mixed-Humid,0,4,0,1,0,1,0,0,NORTHEAST,0
827.27,3,4,1,600,Hot-Humid,0,1,1,1,1,0,0,1,SOUTH,1
1201.25,3,5,2,2400,Marine,0,3,1,1,1,0,0,0,WEST,0
1086.79,3,2,2,1300,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
1056.83,3,1,3,2990,Mixed-Humid,0,3,1,1,1,0,0,0,SOUTH,0
913.01,2,2,1,1660,Cold,0,2,1,1,1,0,1,0,NORTHEAST,1
882.11,2,2,1,1200,Mixed-Humid,0,1,0,1,1,0,1,0,SOUTH,0
1577.03,2,6,4,1300,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
999.29,4,5,4,3000,Cold,0,3,1,1,1,1,1,0,NORTHEAST,1
2474.21,3,4,4,1700,Mixed-Humid,0,4,1,1,1,1,1,0,NORTHEAST,1
973.95,4,1,4,3480,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,0
870,3,2,2,1750,Marine,0,2,1,1,1,0,1,0,WEST,0
1771.7,3,2,2,1530,Mixed-Dry,0,2,1,0,1,1,1,1,SOUTH,0
867.77,5,4,3,4000,Cold,0,4,1,1,1,0,1,0,WEST,0
688.11,2,1,1,1300,Cold,0,3,0,1,1,0,1,0,MIDWEST,1
1474.51,3,2,2,2320,Very-Cold,0,2,1,0,1,0,0,0,WEST,0
739.26,1,1,1,620,Mixed-Humid,0,2,0,1,1,0,1,0,NORTHEAST,0
656.66,2,1,2,900,Cold,0,4,0,1,1,0,1,0,NORTHEAST,1
980.77,1,1,2,930,Mixed-Humid,0,3,0,1,0,1,1,1,SOUTH,1
1902.29,5,2,4,6600,Mixed-Humid,1,3,1,1,1,0,1,0,NORTHEAST,0
1014.5,2,2,3,1400,Cold,0,2,1,1,1,0,1,0,WEST,0
522.47,2,2,2,1100,Very-Cold,0,1,0,1,0,0,0,0,WEST,0
1351,3,1,4,1280,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
1187.58,1,1,1,700,Mixed-Humid,0,3,0,1,1,0,1,0,SOUTH,1
1003.51,3,2,2,2270,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
772.93,2,3,2,1000,Mixed-Humid,0,1,0,0,0,0,1,0,SOUTH,0
1366.26,3,2,2,1600,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,1
494.97,2,1,1,1500,Cold,0,1,0,0,0,1,1,1,MIDWEST,0
1476.2,2,2,4,960,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,1
949.75,3,4,6,1300,Cold,0,1,0,0,0,0,0,0,MIDWEST,0
1870.81,4,1,4,2500,Hot-Humid,0,3,1,1,1,0,1,0,SOUTH,0
478,2,1,3,800,Hot-Humid,0,1,1,0,1,1,1,0,SOUTH,0
3057.7,4,6,5,1620,Hot-Dry,1,3,1,1,1,0,1,0,WEST,0
960.92,2,3,3,1150,Cold,0,1,1,0,1,0,1,1,MIDWEST,0
1707.88,1,2,3,850,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,1
1365.89,4,2,2,1900,Hot-Humid,0,1,1,1,1,0,1,0,SOUTH,0
3065.06,5,6,1,3000,Mixed-Humid,1,1,1,1,1,1,1,1,SOUTH,1
1093.95,4,2,2,1600,Cold,0,2,1,1,1,1,0,0,NORTHEAST,0
1411.16,3,2,2,1480,Hot-Humid,0,4,0,1,1,1,1,1,SOUTH,1
2372.33,3,2,6,930,Hot-Humid,0,2,0,0,1,0,0,0,WEST,1
529.82,2,2,2,600,Mixed-Dry,0,2,1,0,0,1,1,0,WEST,0
476.19,1,2,1,900,Cold,0,2,0,1,1,0,1,0,MIDWEST,0
1493.79,3,2,2,2390,Mixed-Dry,0,3,1,1,1,0,1,0,SOUTH,0
1643.4,2,1,2,1100,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,0
1543.15,2,2,3,900,Cold,0,4,0,1,1,1,1,0,NORTHEAST,1
577.6,3,0,1,1200,Hot-Dry,0,1,1,1,1,0,0,1,WEST,0
645.27,1,2,1,500,Hot-Dry,0,1,0,0,0,1,1,1,WEST,0
966.82,4,3,6,1700,Marine,0,3,1,1,1,0,0,0,WEST,1
723.44,1,2,1,900,Cold,0,1,0,0,0,0,1,0,NORTHEAST,0
589.93,2,1,1,600,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
1167.7,3,2,1,1700,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
2279.87,3,2,6,1010,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
1639.6,3,2,2,1500,Hot-Humid,0,1,1,1,1,1,1,0,SOUTH,0
1380.97,4,3,2,2500,Cold,0,4,1,1,1,0,1,0,NORTHEAST,0
1282.02,3,2,2,1600,Mixed-Humid,0,2,1,0,1,1,1,0,SOUTH,0
382.6,2,3,7,1800,Marine,0,1,1,1,0,0,0,0,WEST,0
1877.52,3,1,2,1230,Hot-Dry,0,3,1,0,1,0,1,0,WEST,1
980.79,2,2,4,1020,Mixed-Humid,0,3,0,1,1,0,1,0,NORTHEAST,0
1400.93,3,2,1,2300,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,0
588.95,3,1,1,1150,Cold,0,1,1,0,1,1,1,0,MIDWEST,0
1324.12,4,3,4,2600,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
3206.73,4,4,2,2970,Cold,0,1,1,1,1,1,1,1,MIDWEST,0
1707.03,3,1,3,1280,Marine,0,2,1,1,1,1,0,1,WEST,0
1127.83,3,2,1,1900,Mixed-Humid,0,2,0,1,1,0,1,0,MIDWEST,0
1491.62,3,2,1,3850,Cold,0,1,1,1,1,1,1,1,MIDWEST,0
1206.66,2,3,3,1150,Mixed-Humid,0,2,0,1,1,1,1,1,NORTHEAST,0
1582.61,3,1,2,1300,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
3483.9,4,4,3,3000,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,1
828.18,2,2,4,830,Cold,0,1,0,0,1,1,1,0,NORTHEAST,1
894.75,1,1,1,700,Cold,0,1,0,0,0,1,1,1,MIDWEST,0
1726.02,4,3,3,2050,Mixed-Humid,0,2,1,1,1,0,1,0,SOUTH,0
1573.33,5,2,2,3150,Hot-Humid,0,1,1,1,1,1,1,0,SOUTH,0
2210.84,4,3,2,2950,Cold,0,2,1,1,1,0,1,1,MIDWEST,1
469.06,5,2,1,2000,Cold,0,1,1,1,1,0,1,0,WEST,0
922.84,2,3,3,1190,Mixed-Humid,0,3,0,1,1,1,1,1,SOUTH,1
1601.04,4,2,3,1950,Hot-Humid,0,2,1,1,1,0,1,0,SOUTH,1
1007.91,1,2,2,500,Hot-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1341.06,3,3,4,1870,Cold,0,3,1,1,1,0,1,1,MIDWEST,0
2009.77,3,4,4,2220,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,0
1126.44,4,1,1,2940,Cold,0,4,1,1,1,0,1,0,NORTHEAST,0
1990.84,3,2,3,1300,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,0
2465.17,4,2,2,2320,Hot-Dry,1,1,1,1,1,1,1,1,WEST,0
236.37,3,0,1,2800,Cold,0,4,1,1,0,0,1,0,NORTHEAST,0
1782.65,3,2,2,1300,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
2054.72,1,1,1,870,Mixed-Humid,0,2,0,1,1,1,1,1,MIDWEST,1
595.98,3,2,1,990,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
480.55,2,1,1,2130,Mixed-Humid,0,3,1,0,1,1,1,0,SOUTH,0
2059.08,4,7,2,4500,Cold,0,3,1,1,1,0,1,1,WEST,1
1034.67,2,1,2,1800,Cold,0,2,1,0,0,0,0,1,NORTHEAST,0
1182.42,2,3,2,980,Mixed-Humid,0,1,1,0,1,1,0,1,SOUTH,0
1001.36,2,2,2,1600,Mixed-Humid,0,3,1,1,1,0,1,1,SOUTH,0
1844.13,3,1,4,3900,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
919.55,3,1,2,3200,Hot-Humid,0,4,1,0,1,0,0,1,WEST,0
1065.42,3,0,4,360,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
1114.93,3,6,4,6550,Hot-Dry,1,4,1,1,1,1,1,0,WEST,1
1141.14,3,3,1,3090,Hot-Dry,0,1,1,1,1,1,1,0,WEST,0
1354.02,3,2,4,2810,Cold,0,3,1,1,1,0,1,1,NORTHEAST,0
648.74,3,2,1,1650,Cold,0,1,1,0,1,1,1,0,MIDWEST,0
1357.57,3,3,1,2430,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
2238.79,4,4,3,3800,Cold,1,2,1,1,1,0,1,0,MIDWEST,0
1687.82,4,1,4,2650,Hot-Humid,0,1,1,1,1,0,1,0,SOUTH,1
1427.09,4,4,3,2800,Mixed-Humid,0,2,1,1,1,0,1,1,SOUTH,0
1239.34,4,1,1,1750,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,1
362.84,0,1,1,350,Cold,0,1,0,0,0,0,0,1,NORTHEAST,1
1194.29,4,1,4,2400,Cold,0,2,0,1,1,0,1,0,WEST,0
442.92,3,1,1,1470,Hot-Dry,0,1,1,0,0,0,0,0,WEST,0
559.71,2,1,1,1000,Mixed-Humid,0,1,0,0,1,1,1,1,SOUTH,1
474.82,3,1,1,1800,Hot-Dry,0,1,1,1,1,0,0,0,WEST,0
2351.46,3,3,5,1200,Mixed-Humid,0,1,1,0,1,0,1,1,SOUTH,0
1291.85,4,3,2,5120,Mixed-Humid,0,3,1,1,1,0,1,1,SOUTH,1
1196.67,3,2,2,1570,Cold,0,3,1,1,1,0,1,0,NORTHEAST,1
774.87,3,2,3,2550,Mixed-Humid,0,1,0,0,1,0,0,1,SOUTH,0
2967.03,3,1,2,1800,Mixed-Humid,0,4,0,1,0,0,1,0,NORTHEAST,1
600.33,1,1,1,700,Marine,0,1,0,1,1,1,0,1,WEST,0
799.25,3,2,3,2200,Mixed-Humid,0,3,0,1,1,0,1,1,SOUTH,0
6653.96,5,3,4,7620,Mixed-Humid,1,4,1,1,1,1,1,0,MIDWEST,0
1152.12,3,3,3,4050,Mixed-Humid,0,4,0,1,1,0,1,0,NORTHEAST,1
707.36,3,2,2,2850,Cold,0,1,1,0,1,1,1,0,MIDWEST,0
777.32,4,4,2,2300,Marine,0,4,1,1,1,1,1,0,WEST,1
1437.93,4,7,2,1550,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
1062.6,3,2,2,1850,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
1508.89,3,2,1,1450,Hot-Humid,0,2,1,1,1,1,1,0,SOUTH,1
2354.23,3,2,1,1700,Subarctic,0,3,1,1,1,0,0,1,WEST,1
1350.11,4,3,3,3050,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
885.95,3,0,1,1280,Mixed-Humid,0,2,1,1,1,0,1,1,SOUTH,1
912.7,3,3,4,1500,Hot-Humid,0,1,1,0,1,0,1,0,SOUTH,0
1541.24,4,2,1,2250,Mixed-Humid,0,2,1,1,1,0,1,1,SOUTH,0
559.52,3,2,6,1230,Hot-Dry,0,3,1,0,1,0,0,0,WEST,0
1551.28,5,1,3,2670,Marine,0,4,1,1,1,0,1,0,WEST,1
1200.36,2,3,2,1200,Cold,0,1,0,1,1,0,0,0,MIDWEST,0
552.22,1,1,1,650,Hot-Dry,0,1,0,0,0,0,0,0,WEST,0
1700.16,3,3,2,1400,Mixed-Humid,0,3,1,1,1,0,1,0,MIDWEST,0
767.76,1,2,1,700,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,0
903.49,2,1,1,1650,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
1435.66,3,2,3,1970,Hot-Humid,0,1,1,0,0,0,1,1,WEST,0
215.73,4,2,2,1500,Hot-Dry,1,2,1,1,1,1,1,1,WEST,0
1188.64,3,1,2,3750,Cold,0,3,1,1,1,0,1,0,MIDWEST,1
915.28,3,2,1,1750,Cold,0,3,0,1,1,0,1,0,MIDWEST,1
712.72,3,1,2,1290,Mixed-Humid,0,1,1,0,1,0,0,1,SOUTH,0
1295.2,3,4,2,3600,Cold,0,4,1,1,1,0,1,0,WEST,1
803.18,2,1,1,1050,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
2765.89,5,7,5,4200,Hot-Humid,0,4,1,1,1,1,0,0,SOUTH,1
512.19,0,1,1,600,Marine,0,1,0,0,0,1,0,1,WEST,0
3693.37,3,0,5,2510,Very-Cold,0,2,1,1,1,1,0,0,WEST,1
1679.67,4,3,3,4430,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,1
2626.28,4,4,4,5600,Hot-Humid,0,3,1,1,1,1,0,1,SOUTH,1
2091.29,4,2,1,2100,Hot-Dry,1,1,1,1,1,1,1,0,WEST,1
1528.67,2,1,2,1350,Cold,0,1,1,1,1,0,1,1,MIDWEST,0
1244.36,5,2,3,3500,Cold,0,2,1,1,1,1,1,0,WEST,1
692.77,1,2,1,520,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
1956.43,4,0,4,1500,Cold,0,1,1,0,0,0,1,0,NORTHEAST,0
380.11,6,3,6,4800,Cold,0,3,1,1,1,1,1,1,WEST,1
1222.89,3,4,4,3000,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
905.17,5,2,4,2400,Cold,0,2,1,1,1,1,1,1,MIDWEST,1
1264.7,1,2,1,800,Mixed-Humid,0,1,0,0,1,0,1,0,NORTHEAST,0
573.45,3,1,1,1150,Mixed-Humid,0,2,1,1,1,0,1,0,SOUTH,0
1696.26,3,1,2,1300,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,1
660.96,2,3,2,1020,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,1
1671.33,3,1,2,1480,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
999.99,3,1,1,1050,Cold,0,1,1,1,1,1,1,1,NORTHEAST,0
2037.07,3,6,3,2200,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
3972.34,3,3,6,2530,Very-Cold,0,4,1,1,1,0,0,0,WEST,0
1534.12,3,2,2,2200,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
1201.24,4,4,4,4900,Hot-Dry,0,4,1,1,1,0,1,0,WEST,0
420.94,2,2,1,1370,Cold,0,1,1,0,1,0,1,0,MIDWEST,0
2370.36,3,3,4,1260,Very-Cold,0,3,1,1,1,1,1,1,MIDWEST,1
3576.2,3,2,4,1500,Hot-Humid,0,2,0,0,1,1,1,0,WEST,1
1132.36,2,2,1,950,Cold,0,2,0,1,0,1,1,0,NORTHEAST,0
816.59,3,2,1,790,Marine,0,1,1,1,1,0,0,0,WEST,0
2567.07,4,3,2,3500,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
1195.48,2,2,3,1000,Mixed-Humid,0,2,1,0,1,1,1,1,SOUTH,0
1731.25,3,2,2,4030,Mixed-Humid,0,3,1,1,1,1,1,0,MIDWEST,0
449.11,1,1,1,600,Hot-Dry,0,1,0,1,1,0,1,0,WEST,0
1853.43,4,8,3,1930,Hot-Humid,0,2,1,1,1,1,0,1,SOUTH,0
1630.7,3,1,2,1580,Marine,0,3,1,1,1,0,0,0,WEST,0
1077.43,5,4,2,4900,Cold,0,4,1,1,1,0,1,0,NORTHEAST,0
1281.35,4,1,1,4200,Mixed-Humid,0,4,1,1,1,0,1,0,NORTHEAST,0
571.29,3,2,3,900,Marine,0,2,0,1,1,0,1,0,WEST,1
4164.3,3,2,3,1500,Hot-Dry,0,4,1,1,1,0,1,0,WEST,1
1306.38,4,2,4,2800,Hot-Dry,0,2,1,1,1,0,1,0,WEST,1
1743.6,4,3,4,3600,Mixed-Humid,0,4,1,1,1,1,1,1,MIDWEST,0
754.78,1,2,2,780,Mixed-Humid,0,1,0,1,1,0,0,1,SOUTH,0
593.97,2,1,1,1140,Cold,0,1,1,0,1,0,1,0,WEST,0
1623.59,4,1,7,1500,Mixed-Humid,0,1,0,0,1,1,0,1,SOUTH,0
1350.8,2,2,3,1200,Cold,0,1,1,1,1,0,1,1,MIDWEST,0
967.89,3,3,2,2190,Cold,0,4,1,1,1,0,0,1,NORTHEAST,0
970.1,2,1,3,1000,Hot-Dry,0,3,0,1,1,1,1,1,WEST,1
1958.1,5,4,4,4000,Mixed-Humid,0,4,1,1,1,1,1,0,MIDWEST,1
948.42,4,2,2,1200,Hot-Humid,0,1,1,0,1,0,1,1,SOUTH,0
2261.93,3,4,4,2400,Cold,0,2,1,1,1,1,0,1,WEST,0
982.72,4,2,1,2220,Very-Cold,0,2,1,0,1,0,1,0,MIDWEST,0
998.24,2,3,2,1100,Marine,0,1,0,1,1,1,0,1,WEST,0
944.85,3,1,1,1730,Cold,0,1,1,1,1,0,1,0,MIDWEST,1
1281.24,3,3,6,1500,Hot-Dry,0,1,1,0,1,1,1,0,WEST,0
819.98,1,2,1,840,Hot-Humid,0,2,0,1,0,1,1,0,SOUTH,0
349.86,2,2,2,1100,Mixed-Humid,0,1,0,1,0,0,1,0,MIDWEST,0
438.41,3,2,1,1530,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1908.1,3,2,2,2840,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
411.22,2,1,2,1630,Cold,0,1,1,1,1,0,1,0,WEST,0
483.08,3,1,2,1520,Mixed-Dry,0,4,1,1,1,0,1,0,WEST,1
1362.43,1,1,2,1000,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
1375.55,3,4,2,2400,Cold,0,1,1,1,1,1,1,1,NORTHEAST,0
1262.6,1,3,1,760,Mixed-Humid,0,1,0,0,0,1,0,0,SOUTH,0
763.96,3,0,1,2200,Hot-Humid,0,3,1,1,1,0,1,1,SOUTH,1
990.18,3,4,5,1100,Hot-Humid,0,1,0,1,0,1,1,0,SOUTH,0
1548.99,4,4,2,2000,Very-Cold,0,4,1,1,1,0,0,0,WEST,1
2194.64,4,3,1,5720,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,0
1797.88,3,1,2,1920,Mixed-Humid,0,2,1,1,1,1,1,1,MIDWEST,0
1133.71,1,2,1,700,Mixed-Humid,0,2,0,1,0,0,1,0,NORTHEAST,1
991.11,4,2,2,2400,Cold,0,1,1,1,1,0,1,1,NORTHEAST,0
1933.77,3,4,4,3600,Mixed-Humid,0,2,1,1,1,0,1,0,SOUTH,1
1998.64,2,1,4,950,Marine,0,1,0,1,1,1,0,1,WEST,0
526.49,3,1,3,1140,Cold,0,2,0,1,1,1,1,0,WEST,1
2564.69,3,3,3,2310,Marine,0,4,1,1,1,1,0,0,WEST,1
1081.1,3,3,4,2360,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
998.12,3,3,2,1400,Marine,0,2,1,1,1,0,1,0,WEST,0
2790.23,5,5,3,4200,Mixed-Humid,0,4,1,1,1,0,1,0,NORTHEAST,1
2750.37,4,2,2,2900,Mixed-Humid,1,4,1,1,1,1,1,1,SOUTH,0
2425.07,1,2,1,900,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
1236.22,4,4,2,3580,Cold,0,4,1,1,1,1,1,0,NORTHEAST,1
709.5,2,3,2,1370,Mixed-Humid,0,2,0,1,1,0,1,1,SOUTH,0
1168.69,3,3,2,850,Hot-Humid,0,1,1,0,1,1,1,0,SOUTH,0
749.53,3,1,1,1800,Hot-Dry,0,3,0,1,1,0,0,0,WEST,1
1284.25,3,6,2,2850,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
1055.16,3,2,2,3700,Cold,0,1,1,1,1,0,1,0,WEST,1
1468.17,3,1,1,2560,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
694.03,3,1,1,800,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
964.83,2,2,1,2250,Cold,0,3,1,1,1,1,1,1,NORTHEAST,0
1958.88,3,2,1,1800,Cold,0,2,1,1,1,1,1,1,MIDWEST,0
1392.21,3,2,2,1370,Mixed-Humid,0,1,1,0,1,0,1,0,SOUTH,0
2462.63,4,5,2,3600,Mixed-Humid,1,2,1,1,1,1,0,1,SOUTH,0
962.83,1,2,3,800,Mixed-Humid,0,1,0,0,1,0,1,0,SOUTH,0
1293.88,3,2,2,1100,Cold,0,1,1,1,1,0,1,0,WEST,0
215.84,4,3,2,2250,Hot-Humid,0,4,1,1,1,0,1,0,SOUTH,1
1391.42,1,1,1,550,Cold,0,1,0,1,0,1,1,1,NORTHEAST,0
1136.5,2,1,1,1020,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,0
847.35,3,2,2,3400,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
1323.62,3,1,3,1130,Hot-Dry,0,2,0,1,1,0,1,0,WEST,1
1030.92,2,2,1,700,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1846.22,3,1,1,2600,Cold,0,1,1,0,1,1,1,1,MIDWEST,0
2305.93,3,2,3,1330,Mixed-Humid,1,4,1,1,1,1,1,0,NORTHEAST,1
1291.55,3,5,2,2720,Cold,0,2,1,1,1,1,1,0,MIDWEST,0
940.46,1,1,1,830,Hot-Humid,1,1,0,1,1,1,1,1,SOUTH,0
919.94,1,2,1,1500,Marine,0,1,0,1,1,1,0,1,WEST,0
1218.2,2,2,2,1000,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
760.43,2,2,1,980,Mixed-Humid,0,1,1,0,1,0,1,0,SOUTH,0
901.94,3,2,1,1530,Cold,0,1,1,1,1,1,0,0,NORTHEAST,0
655.33,3,4,3,1100,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,0
449.22,3,1,1,1200,Cold,0,1,0,1,1,0,1,1,NORTHEAST,1
942.18,3,3,3,1700,Marine,0,4,0,1,1,1,0,0,WEST,1
1062.81,1,1,2,430,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
2011.76,2,3,2,1090,Mixed-Humid,0,2,1,1,1,1,1,1,MIDWEST,0
1304.97,3,3,2,1850,Mixed-Humid,0,2,1,1,1,1,1,0,SOUTH,1
1447.22,3,2,1,2050,Mixed-Humid,0,3,0,1,1,0,1,1,SOUTH,0
1725.08,3,2,2,2800,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
876.56,2,3,3,580,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1624.72,3,2,2,1380,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
2380,3,2,1,800,Mixed-Humid,0,2,1,1,1,1,1,0,SOUTH,0
1864.97,4,2,1,3450,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,1
1205.55,2,3,2,1200,Mixed-Humid,0,1,1,0,1,1,1,0,SOUTH,0
1984.85,3,4,2,3900,Cold,0,3,1,1,1,0,1,0,NORTHEAST,0
2128.77,2,3,4,1100,Hot-Humid,0,4,0,1,1,1,1,1,SOUTH,1
1502.25,2,2,2,1600,Mixed-Humid,0,1,1,0,1,0,1,1,SOUTH,0
1978.12,3,2,4,2180,Hot-Humid,0,4,1,1,1,0,1,0,SOUTH,1
452.93,1,1,1,700,Hot-Humid,0,1,0,1,0,0,1,1,SOUTH,0
930.27,3,2,3,1200,Hot-Dry,0,4,1,1,1,0,1,0,WEST,1
1737.72,3,2,5,1300,Hot-Dry,0,1,1,1,1,1,1,0,WEST,1
2611.34,4,5,7,2060,Cold,0,4,1,1,1,1,1,1,MIDWEST,0
1111.55,3,2,2,1700,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,1
1326.02,3,2,2,1370,Mixed-Humid,0,1,1,0,1,1,0,0,SOUTH,0
962.44,3,3,3,2890,Cold,0,1,1,1,1,1,1,0,MIDWEST,0
1659.21,5,7,2,3830,Mixed-Humid,0,4,1,1,1,0,1,0,MIDWEST,1
2645.56,4,3,1,3880,Very-Cold,0,2,1,1,1,1,1,1,MIDWEST,0
1043.49,3,2,2,2400,Mixed-Humid,0,1,1,0,1,0,1,0,NORTHEAST,0
2808.73,4,2,5,2300,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
541.46,0,1,1,600,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1216.67,2,2,1,1010,Marine,0,1,0,0,0,1,1,1,WEST,0
2702.98,3,4,6,2550,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
